Marital status,Application mode,Application order,Course,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,situacao,idade_ingresso,bolsista,turno,sexo
"
1",42.0,1.0,9500.0,1.0,100.0,1.0,1.0,19.0,4.0,8.0,136.0,1.0,0.0,0.0,1.0,21.0,0.0,4.0,7.0,9.0,7.0,14.355555555555554,0.0,5.0,8.0,8.0,8.0,13.49375,0.0,15.5,2.8,-4.06,Sucesso,21.0,Não,Diurno,Feminino
"
1",44.0,1.0,9003.0,39.0,160.0,1.0,37.0,38.0,9.0,9.0,160.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,13.0,0.0,0.0,6.0,11.0,5.0,13.0,0.0,15.5,2.8,-4.06,Sucesso,19.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9773.0,1.0,152.0,1.0,38.0,37.0,9.0,9.0,139.1,0.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,16.2,0.3,-0.92,Sucesso,19.0,Sim,Diurno,Feminino
"
1",1.0,2.0,9670.0,1.0,144.0,1.0,37.0,38.0,9.0,9.0,126.9,0.0,0.0,0.0,1.0,21.0,0.0,0.0,5.0,5.0,5.0,13.2,0.0,0.0,5.0,5.0,4.0,13.0,0.0,9.4,-0.8,-3.12,Sucesso,21.0,Sim,Diurno,Feminino
"
1",39.0,1.0,9500.0,3.0,133.8,1.0,3.0,37.0,2.0,10.0,184.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,7.0,9.0,7.0,17.005555555555556,0.0,1.0,8.0,9.0,8.0,16.582222222222224,0.0,15.5,2.8,-4.06,Sucesso,28.0,Não,Diurno,Feminino
"
1",1.0,1.0,9238.0,1.0,125.0,1.0,37.0,38.0,9.0,9.0,125.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,10.6,0.0,0.0,6.0,8.0,5.0,11.0,0.0,10.8,1.4,1.74,Sucesso,19.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9147.0,1.0,150.0,1.0,37.0,37.0,9.0,6.0,138.5,0.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,5.0,5.0,14.0,0.0,0.0,5.0,6.0,5.0,13.6,0.0,12.4,0.5,1.79,Sucesso,18.0,Sim,Diurno,Feminino
"
5",17.0,5.0,9500.0,1.0,143.0,1.0,37.0,38.0,5.0,8.0,133.5,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,12.114285714285714,0.0,0.0,8.0,8.0,7.0,12.114285714285714,0.0,12.7,3.7,-1.7,Sucesso,18.0,Sim,Diurno,Feminino
"
1",1.0,3.0,9500.0,1.0,145.0,1.0,19.0,37.0,7.0,7.0,141.5,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,8.0,13.05875,0.0,0.0,8.0,8.0,8.0,13.05875,0.0,9.4,-0.8,-3.12,Sucesso,18.0,Sim,Diurno,Feminino
"
1",42.0,1.0,9500.0,1.0,120.0,1.0,1.0,2.0,9.0,3.0,130.0,1.0,0.0,0.0,1.0,22.0,0.0,4.0,8.0,8.0,7.0,13.285714285714286,0.0,4.0,8.0,8.0,7.0,13.285714285714286,0.0,12.7,3.7,-1.7,Sucesso,22.0,Não,Diurno,Feminino
"
1",1.0,1.0,9500.0,1.0,145.0,1.0,19.0,1.0,9.0,5.0,145.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.071428571428571,0.0,0.0,8.0,8.0,8.0,15.1625,0.0,13.9,-0.3,0.79,Sucesso,18.0,Sim,Diurno,Feminino
"
1",17.0,1.0,9254.0,1.0,122.0,1.0,37.0,37.0,5.0,6.0,114.3,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Abandono,20.0,Não,Diurno,Feminino
"
1",44.0,1.0,171.0,39.0,110.0,1.0,37.0,37.0,5.0,6.0,108.3,0.0,0.0,0.0,0.0,26.0,0.0,4.0,9.0,9.0,4.0,11.25,0.0,3.0,10.0,12.0,3.0,11.0,0.0,12.4,0.5,1.79,Abandono,26.0,Não,Diurno,Feminino
"
1",1.0,3.0,9070.0,1.0,136.0,1.0,37.0,38.0,9.0,9.0,125.2,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,8.0,6.0,13.625,0.0,10.8,1.4,1.74,Sucesso,18.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9254.0,1.0,145.0,1.0,1.0,38.0,4.0,9.0,131.7,1.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,8.0,6.0,12.166666666666666,0.0,0.0,6.0,11.0,3.0,11.666666666666666,0.0,10.8,1.4,1.74,Abandono,21.0,Sim,Diurno,Feminino
"
1",17.0,4.0,9500.0,1.0,141.0,1.0,38.0,37.0,3.0,3.0,126.3,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.297142857142855,0.0,0.0,8.0,8.0,7.0,13.297142857142855,0.0,10.8,1.4,1.74,Sucesso,18.0,Não,Diurno,Feminino
"
1",1.0,1.0,9085.0,1.0,149.0,1.0,19.0,19.0,4.0,6.0,147.6,1.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,14.0,6.0,13.923076923076923,0.0,0.0,6.0,9.0,6.0,14.25,0.0,15.5,2.8,-4.06,Sucesso,20.0,Não,Diurno,Feminino
"
1",1.0,6.0,9500.0,1.0,130.0,1.0,38.0,19.0,5.0,6.0,125.1,1.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,11.0,7.0,13.37,0.0,0.0,8.0,13.0,7.0,12.833333333333334,0.0,15.5,2.8,-4.06,Sucesso,18.0,Não,Diurno,Feminino
"
1",1.0,1.0,9670.0,1.0,128.0,1.0,1.0,1.0,2.0,2.0,130.8,1.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,5.0,4.0,15.0,0.0,0.0,5.0,5.0,4.0,13.75,0.0,7.6,2.6,0.32,Abandono,20.0,Não,Diurno,Feminino
"
1",1.0,1.0,9853.0,1.0,152.0,1.0,19.0,19.0,9.0,5.0,154.1,0.0,0.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,7.0,6.0,12.571428571428571,0.0,12.7,3.7,-1.7,Sucesso,18.0,Sim,Diurno,Feminino
"
1",1.0,2.0,8014.0,1.0,107.0,1.0,19.0,11.0,0.0,0.0,103.5,1.0,0.0,0.0,1.0,22.0,0.0,0.0,6.0,7.0,5.0,13.4,0.0,0.0,6.0,9.0,5.0,12.2,0.0,7.6,2.6,0.32,Sucesso,22.0,Não,Noturno,Feminino
"
1",51.0,1.0,9991.0,1.0,141.0,1.0,19.0,38.0,5.0,7.0,100.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,5.0,9.0,4.0,11.5,0.0,1.0,5.0,5.0,5.0,11.4,0.0,8.9,1.4,3.51,Sucesso,21.0,Não,Noturno,Feminino
"
1",1.0,1.0,9500.0,1.0,148.0,1.0,19.0,19.0,4.0,4.0,133.8,0.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.485714285714284,0.0,0.0,8.0,8.0,7.0,13.485714285714284,0.0,12.7,3.7,-1.7,Sucesso,18.0,Não,Diurno,Feminino
"
1",1.0,1.0,9070.0,1.0,130.0,1.0,12.0,19.0,4.0,5.0,118.5,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,8.0,6.0,11.285714285714286,0.0,8.9,1.4,3.51,Sucesso,18.0,Sim,Diurno,Feminino
"
1",17.0,1.0,171.0,1.0,145.0,1.0,37.0,37.0,9.0,1.0,150.3,1.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Abandono,19.0,Não,Diurno,Feminino
"
1",1.0,3.0,9500.0,1.0,135.0,1.0,1.0,37.0,7.0,7.0,120.5,1.0,0.0,0.0,1.0,19.0,0.0,0.0,8.0,11.0,7.0,13.258571428571427,0.0,0.0,8.0,11.0,7.0,13.258571428571427,0.0,10.8,1.4,1.74,Sucesso,19.0,Não,Diurno,Feminino
"
1",17.0,1.0,9254.0,1.0,123.0,1.0,38.0,37.0,9.0,7.0,120.6,1.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,9.0,3.0,11.666666666666666,0.0,0.0,6.0,15.0,1.0,10.0,0.0,10.8,1.4,1.74,Abandono,19.0,Não,Diurno,Feminino
"
1",16.0,4.0,9254.0,1.0,126.0,1.0,38.0,37.0,9.0,7.0,118.7,1.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,7.0,6.0,13.571428571428571,0.0,0.0,6.0,6.0,6.0,12.5,0.0,8.9,1.4,3.51,Sucesso,21.0,Sim,Diurno,Feminino
"
1",1.0,2.0,9773.0,1.0,150.0,41.0,1.0,37.0,9.0,7.0,130.8,0.0,0.0,0.0,1.0,20.0,1.0,0.0,6.0,9.0,5.0,11.8,0.0,0.0,6.0,9.0,5.0,11.833333333333334,0.0,15.5,2.8,-4.06,Sucesso,20.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9147.0,1.0,121.0,1.0,19.0,19.0,3.0,9.0,112.6,1.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,7.0,5.0,14.2,0.0,0.0,5.0,7.0,5.0,13.285714285714286,0.0,11.1,0.6,2.02,Sucesso,20.0,Sim,Diurno,Feminino
"
1",39.0,1.0,9991.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,117.2,0.0,0.0,0.0,1.0,41.0,0.0,0.0,5.0,8.0,5.0,11.0,0.0,0.0,5.0,6.0,5.0,11.8,1.0,7.6,2.6,0.32,Sucesso,34.0,Não,Noturno,Feminino
"
1",17.0,3.0,9500.0,1.0,139.0,1.0,38.0,1.0,9.0,5.0,131.8,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,14.652857142857142,0.0,0.0,8.0,8.0,7.0,14.652857142857142,0.0,10.8,1.4,1.74,Sucesso,18.0,Não,Diurno,Feminino
"
4",39.0,1.0,8014.0,1.0,160.0,1.0,37.0,37.0,3.0,4.0,97.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,6.0,9.0,6.0,11.333333333333334,0.0,0.0,6.0,6.0,6.0,11.333333333333334,0.0,15.5,2.8,-4.06,Sucesso,34.0,Sim,Noturno,Feminino
"
1",39.0,1.0,9500.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,130.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,7.0,12.0,4.0,13.7,0.0,0.0,7.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,Abandono,32.0,Não,Diurno,Feminino
"
1",39.0,1.0,8014.0,40.0,140.0,1.0,19.0,37.0,5.0,9.0,148.0,0.0,0.0,0.0,1.0,37.0,0.0,7.0,11.0,11.0,11.0,13.727272727272728,0.0,4.0,8.0,8.0,8.0,14.75,0.0,12.4,0.5,1.79,Sucesso,34.0,Não,Noturno,Feminino
"
2",39.0,2.0,9147.0,3.0,130.0,1.0,3.0,37.0,9.0,9.0,103.4,0.0,0.0,0.0,1.0,30.0,0.0,4.0,7.0,9.0,7.0,11.75,0.0,3.0,8.0,12.0,7.0,11.142857142857142,0.0,12.7,3.7,-1.7,Abandono,30.0,Não,Diurno,Feminino
"
1",43.0,2.0,9773.0,1.0,132.0,1.0,19.0,19.0,0.0,0.0,127.1,0.0,0.0,0.0,1.0,23.0,0.0,0.0,6.0,9.0,6.0,12.333333333333334,0.0,0.0,6.0,11.0,5.0,13.0,0.0,7.6,2.6,0.32,Sucesso,23.0,Não,Diurno,Masculino
"
1",17.0,2.0,9773.0,1.0,139.0,1.0,3.0,1.0,2.0,7.0,124.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,7.0,6.0,13.857142857142858,0.0,15.5,2.8,-4.06,Abandono,20.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9670.0,1.0,135.0,1.0,19.0,37.0,5.0,7.0,121.4,0.0,0.0,0.0,1.0,21.0,0.0,0.0,5.0,7.0,4.0,11.5,0.0,0.0,5.0,6.0,4.0,11.75,0.0,9.4,-0.8,-3.12,Sucesso,21.0,Não,Diurno,Masculino
"
1",1.0,1.0,9147.0,1.0,117.0,1.0,38.0,19.0,5.0,7.0,118.1,0.0,0.0,0.0,1.0,19.0,0.0,0.0,5.0,6.0,5.0,11.2,0.0,0.0,5.0,5.0,5.0,13.2,0.0,12.4,0.5,1.79,Sucesso,19.0,Não,Diurno,Masculino
"
1",17.0,4.0,9500.0,1.0,137.0,1.0,1.0,19.0,4.0,3.0,121.3,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,15.07,0.0,0.0,8.0,8.0,7.0,15.07,0.0,10.8,1.4,1.74,Sucesso,18.0,Sim,Diurno,Masculino
"
1",42.0,1.0,9119.0,1.0,144.0,1.0,34.0,34.0,0.0,0.0,119.5,0.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,6.0,1.0,10.0,0.0,0.0,5.0,7.0,1.0,12.0,0.0,10.8,1.4,1.74,Abandono,18.0,Não,Diurno,Masculino
"
1",18.0,1.0,9670.0,1.0,140.0,1.0,1.0,37.0,9.0,9.0,130.2,1.0,0.0,0.0,1.0,22.0,0.0,0.0,6.0,11.0,4.0,13.0,0.0,0.0,6.0,11.0,4.0,12.6,0.0,12.7,3.7,-1.7,Sucesso,22.0,Não,Diurno,Masculino
"
1",17.0,4.0,9254.0,1.0,130.0,1.0,19.0,1.0,5.0,5.0,130.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,4.0,11.0,0.0,0.0,6.0,7.0,3.0,11.25,0.0,16.2,0.3,-0.92,Abandono,18.0,Não,Diurno,Masculino
"
1",16.0,2.0,9238.0,1.0,130.0,1.0,37.0,37.0,5.0,6.0,126.9,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,13.571428571428571,0.0,0.0,6.0,11.0,5.0,12.166666666666666,0.0,9.4,-0.8,-3.12,Sucesso,18.0,Não,Diurno,Feminino
"
1",1.0,2.0,9070.0,1.0,152.0,101.0,2.0,1.0,9.0,1.0,168.5,1.0,0.0,0.0,1.0,21.0,1.0,0.0,6.0,7.0,5.0,14.6,0.0,0.0,6.0,6.0,5.0,14.2,0.0,16.2,0.3,-0.92,Sucesso,21.0,Não,Diurno,Masculino
"
4",39.0,1.0,9500.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,130.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,7.0,13.0,3.0,11.833333333333334,0.0,0.0,7.0,14.0,2.0,10.0,0.0,16.2,0.3,-0.92,Abandono,34.0,Não,Diurno,Feminino
"
1",18.0,1.0,9556.0,1.0,140.0,1.0,38.0,37.0,9.0,9.0,122.8,0.0,0.0,0.0,1.0,19.0,0.0,0.0,7.0,11.0,7.0,12.625,0.0,0.0,8.0,11.0,8.0,12.5125,0.0,12.7,3.7,-1.7,Sucesso,19.0,Sim,Diurno,Feminino
"
6",39.0,1.0,9500.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,110.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,7.0,12.0,4.0,11.5,0.0,0.0,7.0,14.0,3.0,12.333333333333334,0.0,16.2,0.3,-0.92,Abandono,34.0,Não,Diurno,Feminino
"
1",16.0,1.0,9085.0,1.0,140.0,1.0,1.0,1.0,9.0,9.0,127.1,1.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,8.0,4.0,13.25,1.0,0.0,5.0,10.0,4.0,10.5,0.0,12.7,3.7,-1.7,Sucesso,18.0,Não,Diurno,Feminino
"
1",1.0,3.0,9500.0,1.0,133.1,1.0,19.0,19.0,5.0,5.0,108.5,1.0,0.0,0.0,1.0,19.0,0.0,0.0,7.0,9.0,7.0,12.60625,0.0,0.0,8.0,12.0,6.0,11.9,0.0,12.4,0.5,1.79,Sucesso,19.0,Não,Diurno,Feminino
"
1",53.0,1.0,9085.0,42.0,140.0,1.0,19.0,38.0,9.0,9.0,138.2,0.0,0.0,1.0,0.0,21.0,0.0,7.0,10.0,15.0,8.0,13.75,0.0,4.0,9.0,17.0,5.0,13.2,0.0,8.9,1.4,3.51,Abandono,21.0,Não,Diurno,Feminino
"
1",1.0,1.0,9238.0,1.0,135.0,1.0,19.0,19.0,9.0,9.0,124.5,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,11.0,5.0,11.142857142857142,0.0,0.0,6.0,8.0,6.0,12.285714285714286,0.0,16.2,0.3,-0.92,Sucesso,18.0,Sim,Diurno,Feminino
"
1",17.0,1.0,9147.0,1.0,140.0,1.0,37.0,37.0,9.0,7.0,132.3,1.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,9.0,1.0,10.0,0.0,0.0,5.0,10.0,1.0,11.0,0.0,7.6,2.6,0.32,Abandono,20.0,Não,Diurno,Feminino
"
1",17.0,1.0,9254.0,1.0,128.0,1.0,19.0,1.0,5.0,7.0,120.7,1.0,0.0,1.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,11.666666666666666,0.0,0.0,6.0,10.0,4.0,11.5,0.0,13.9,-0.3,0.79,Sucesso,18.0,Não,Diurno,Feminino
"
1",1.0,1.0,9670.0,1.0,141.0,1.0,1.0,19.0,4.0,4.0,132.6,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,14.0,0.0,0.0,6.0,7.0,6.0,13.142857142857142,0.0,11.1,0.6,2.02,Sucesso,18.0,Sim,Diurno,Feminino
"
1",7.0,2.0,9130.0,3.0,140.0,1.0,34.0,34.0,0.0,0.0,140.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,5.0,9.0,0.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,3.0,10.8,1.4,1.74,Abandono,25.0,Não,Diurno,Feminino
"
1",1.0,6.0,9500.0,1.0,139.0,1.0,1.0,1.0,4.0,4.0,124.5,1.0,0.0,0.0,1.0,19.0,0.0,0.0,8.0,9.0,7.0,12.04142857142857,0.0,0.0,8.0,9.0,7.0,12.04142857142857,0.0,10.8,1.4,1.74,Sucesso,19.0,Não,Diurno,Feminino
"
1",1.0,1.0,171.0,1.0,142.0,1.0,19.0,19.0,7.0,7.0,142.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Sucesso,18.0,Sim,Diurno,Feminino
"
1",7.0,1.0,9254.0,40.0,130.0,1.0,1.0,1.0,3.0,6.0,130.0,0.0,0.0,0.0,1.0,39.0,0.0,12.0,13.0,14.0,13.0,13.76923076923077,0.0,9.0,12.0,16.0,12.0,14.583333333333334,0.0,13.9,-0.3,0.79,Sucesso,34.0,Não,Diurno,Feminino
"
2",39.0,1.0,9003.0,1.0,130.0,1.0,38.0,37.0,9.0,9.0,144.0,0.0,0.0,0.0,1.0,29.0,0.0,13.0,18.0,20.0,18.0,15.444444444444445,0.0,11.0,13.0,13.0,13.0,15.307692307692308,0.0,15.5,2.8,-4.06,Sucesso,29.0,Não,Diurno,Feminino
"
1",7.0,1.0,9070.0,3.0,140.0,1.0,37.0,2.0,9.0,3.0,140.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,3.0,2.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Abandono,23.0,Não,Diurno,Feminino
"
1",42.0,1.0,9853.0,1.0,120.0,1.0,1.0,37.0,5.0,5.0,113.9,1.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,8.0,4.0,12.25,0.0,0.0,6.0,13.0,3.0,10.333333333333334,0.0,12.7,3.7,-1.7,Abandono,21.0,Não,Diurno,Feminino
"
1",1.0,1.0,9238.0,1.0,147.0,1.0,1.0,19.0,4.0,4.0,137.2,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,10.8,1.4,1.74,Sucesso,18.0,Não,Diurno,Feminino
"
1",7.0,1.0,9085.0,40.0,140.0,1.0,1.0,19.0,5.0,5.0,140.0,1.0,0.0,0.0,1.0,23.0,0.0,0.0,6.0,7.0,6.0,15.571428571428571,0.0,0.0,6.0,8.0,6.0,16.375,0.0,12.4,0.5,1.79,Sucesso,23.0,Não,Diurno,Feminino
"
1",1.0,1.0,9130.0,1.0,161.0,1.0,1.0,19.0,4.0,4.0,152.3,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,15.571428571428571,0.0,0.0,6.0,7.0,6.0,14.714285714285714,0.0,11.1,0.6,2.02,Sucesso,18.0,Não,Diurno,Feminino
"
2",39.0,1.0,8014.0,19.0,133.1,1.0,37.0,37.0,4.0,8.0,112.5,0.0,0.0,0.0,1.0,32.0,0.0,0.0,6.0,8.0,5.0,13.8,0.0,0.0,6.0,7.0,6.0,12.166666666666666,0.0,9.4,-0.8,-3.12,Sucesso,32.0,Não,Noturno,Feminino
"
2",39.0,2.0,9147.0,1.0,150.0,1.0,19.0,37.0,9.0,7.0,101.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,5.0,8.0,3.0,10.666666666666666,0.0,0.0,5.0,14.0,2.0,14.8,0.0,10.8,1.4,1.74,Abandono,29.0,Não,Diurno,Feminino
"
1",1.0,6.0,9238.0,1.0,113.0,1.0,1.0,38.0,194.0,163.0,112.3,1.0,0.0,1.0,1.0,20.0,0.0,0.0,6.0,8.0,5.0,11.6,0.0,0.0,6.0,8.0,4.0,11.75,0.0,8.9,1.4,3.51,Sucesso,20.0,Sim,Diurno,Feminino
"
1",39.0,1.0,9238.0,1.0,140.0,1.0,34.0,34.0,0.0,0.0,114.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,11.0,1.0,13.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Abandono,28.0,Não,Diurno,Feminino
"
1",7.0,1.0,9147.0,3.0,130.0,1.0,38.0,38.0,1.0,9.0,130.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,5.0,9.0,3.0,12.0,0.0,0.0,5.0,11.0,4.0,13.625,0.0,10.8,1.4,1.74,Sucesso,27.0,Não,Diurno,Feminino
"
1",43.0,2.0,9500.0,1.0,120.0,1.0,37.0,34.0,90.0,0.0,121.5,0.0,0.0,1.0,1.0,22.0,0.0,11.0,14.0,14.0,12.0,12.333333333333334,2.0,11.0,14.0,14.0,12.0,12.333333333333334,2.0,7.6,2.6,0.32,Sucesso,22.0,Não,Diurno,Feminino
"
1",7.0,1.0,8014.0,3.0,130.0,1.0,37.0,38.0,0.0,5.0,130.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,12.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Abandono,28.0,Não,Noturno,Feminino
"
2",39.0,1.0,9003.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,125.7,0.0,0.0,1.0,0.0,43.0,0.0,0.0,6.0,10.0,4.0,12.25,0.0,0.0,6.0,13.0,4.0,10.5,0.0,8.9,1.4,3.51,Abandono,34.0,Não,Diurno,Feminino
"
1",43.0,1.0,9556.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,128.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,8.0,8.0,0.0,0.0,7.0,10.8,1.4,1.74,Abandono,32.0,Não,Diurno,Feminino
"
4",39.0,1.0,9500.0,19.0,133.1,1.0,38.0,1.0,9.0,4.0,120.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,8.0,9.0,8.0,13.63,1.0,0.0,8.0,9.0,8.0,13.63,1.0,9.4,-0.8,-3.12,Sucesso,34.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9670.0,1.0,130.0,1.0,37.0,37.0,0.0,0.0,117.8,1.0,0.0,0.0,1.0,21.0,0.0,0.0,5.0,8.0,3.0,13.0,0.0,0.0,5.0,7.0,4.0,11.5,1.0,7.6,2.6,0.32,Sucesso,21.0,Não,Diurno,Feminino
"
1",1.0,1.0,9500.0,1.0,176.0,1.0,3.0,38.0,3.0,7.0,169.7,0.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,16.9,0.0,0.0,8.0,9.0,8.0,16.37777777777778,0.0,16.2,0.3,-0.92,Sucesso,18.0,Sim,Diurno,Feminino
"
1",17.0,4.0,9238.0,1.0,124.0,1.0,19.0,19.0,5.0,8.0,117.7,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,10.0,5.0,12.0,0.0,0.0,6.0,11.0,4.0,12.0,0.0,16.2,0.3,-0.92,Sucesso,18.0,Não,Diurno,Feminino
"
1",44.0,1.0,8014.0,39.0,120.0,1.0,19.0,37.0,7.0,6.0,121.8,1.0,0.0,0.0,1.0,22.0,0.0,3.0,6.0,6.0,6.0,12.5,0.0,2.0,6.0,7.0,6.0,13.285714285714286,0.0,12.4,0.5,1.79,Sucesso,22.0,Não,Noturno,Feminino
"
1",1.0,2.0,9500.0,1.0,140.0,1.0,1.0,1.0,4.0,10.0,128.3,1.0,0.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,12.764285714285714,0.0,0.0,8.0,8.0,7.0,12.764285714285714,0.0,10.8,1.4,1.74,Sucesso,19.0,Não,Diurno,Feminino
"
1",18.0,2.0,9147.0,1.0,143.0,1.0,19.0,38.0,9.0,7.0,132.2,1.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,8.0,5.0,13.75,0.0,0.0,5.0,6.0,5.0,12.166666666666666,0.0,13.9,-0.3,0.79,Sucesso,18.0,Sim,Diurno,Feminino
"
1",1.0,2.0,171.0,1.0,136.0,1.0,39.0,1.0,3.0,4.0,134.3,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Abandono,19.0,Não,Diurno,Feminino
"
1",1.0,1.0,9500.0,1.0,132.0,1.0,19.0,1.0,9.0,5.0,123.4,0.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.604285714285712,0.0,0.0,8.0,9.0,8.0,15.68333333333333,0.0,11.1,0.6,2.02,Sucesso,18.0,Sim,Diurno,Feminino
"
2",39.0,1.0,9991.0,19.0,133.1,1.0,19.0,39.0,5.0,3.0,121.7,0.0,0.0,1.0,0.0,31.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,Abandono,31.0,Não,Noturno,Feminino
